Day,Time,Follower Count
2017-03-02,07:30,26205
2017-03-02,07:45,26208
2017-03-02,08:00,26209
2017-03-02,08:15,26213
2017-03-02,08:30,26214
2017-03-02,08:45,26212
2017-03-02,09:00,26220
2017-03-02,09:15,26227
2017-03-02,09:30,26228
2017-03-02,09:45,26229
2017-03-02,10:00,26234
2017-03-02,10:15,26239
2017-03-02,10:30,26241
2017-03-02,10:45,26244
2017-03-02,11:00,26251
2017-03-02,11:15,26254
2017-03-02,11:30,26263
2017-03-02,11:45,26269
2017-03-02,12:00,26281
2017-03-02,12:15,26287
2017-03-02,12:30,26375
2017-03-02,12:45,26476
2017-03-02,13:00,26552
2017-03-02,13:15,26559
2017-03-02,13:30,26583
2017-03-02,13:45,26768
2017-03-02,14:00,26792
2017-03-02,14:15,26792
2017-03-02,14:30,26809
2017-03-02,14:45,26818
2017-03-02,15:00,26895
2017-03-02,15:15,26908
2017-03-02,15:30,26916
2017-03-02,15:45,26964
2017-03-02,16:00,26977
2017-03-02,16:15,26990
2017-03-02,16:30,26998
2017-03-02,16:45,27015
2017-03-02,17:00,27025
2017-03-02,17:15,27041
2017-03-02,17:30,27055
2017-03-02,17:45,27071
2017-03-02,18:00,27079
2017-03-02,18:15,27093
2017-03-02,18:30,27107
2017-03-02,18:45,27116
2017-03-02,19:00,27114
2017-03-02,19:15,27126
2017-03-02,19:30,27148
2017-03-02,19:45,27156
2017-03-02,20:00,27172
2017-03-02,20:15,27206
2017-03-02,20:30,27235
2017-03-02,20:45,27264
2017-03-02,21:00,27339
2017-03-02,21:15,27403
2017-03-02,21:30,27526
2017-03-02,21:45,27630
2017-03-02,22:00,27747
2017-03-02,22:15,27811
2017-03-02,22:30,27907
2017-03-02,22:45,27988
2017-03-02,23:00,28045
2017-03-02,23:15,28083
2017-03-02,23:30,28121
2017-03-02,23:45,28146
2017-03-03,00:00,28177
2017-03-03,00:15,28203
2017-03-03,00:30,28216
2017-03-03,00:45,28225
2017-03-03,01:00,28234
2017-03-03,01:15,28241
2017-03-03,01:30,28248
2017-03-03,01:45,28250
2017-03-03,02:00,28252
2017-03-03,02:15,28259
2017-03-03,02:30,28259
2017-03-03,02:45,28264
2017-03-03,03:00,28252
2017-03-03,03:15,28252
2017-03-03,03:30,28252
2017-03-03,03:45,28256
2017-03-03,04:00,28256
2017-03-03,04:15,28257
2017-03-03,04:30,28257
2017-03-03,04:45,28258
2017-03-03,05:00,28257
2017-03-03,05:15,28257
2017-03-03,05:30,28259
2017-03-03,05:45,28260
2017-03-03,06:00,28260
2017-03-03,06:15,28258
2017-03-03,06:30,28269
2017-03-03,06:45,28279
2017-03-03,07:00,28297
2017-03-03,07:15,28321
2017-03-03,07:30,28344
2017-03-03,07:45,28363
2017-03-03,08:00,28374
2017-03-03,08:15,28391
2017-03-03,08:30,28402
2017-03-03,08:45,28420
2017-03-03,09:00,28439
2017-03-03,09:15,28459
2017-03-03,09:30,28472
2017-03-03,09:45,28491
2017-03-03,10:00,28526
2017-03-03,10:15,28545
2017-03-03,10:30,28565
2017-03-03,10:45,28587
2017-03-03,11:00,28624
2017-03-03,11:15,28639
2017-03-03,11:30,28675
2017-03-03,11:45,28701
2017-03-03,12:00,28732
2017-03-03,12:15,28759
2017-03-03,12:30,28781
2017-03-03,12:45,28801
2017-03-03,13:00,28841
2017-03-03,13:15,28868
2017-03-03,13:30,28923
2017-03-03,13:45,28939
2017-03-03,14:15,29016
2017-03-03,14:30,29063
2017-03-03,14:45,29116
2017-03-03,15:00,29167
2017-03-03,15:15,29208
2017-03-03,15:30,29252
2017-03-03,15:45,29291
2017-03-03,16:00,29310
2017-03-03,16:15,29355
2017-03-03,16:30,29402
2017-03-03,16:45,29442
2017-03-03,17:00,29484
2017-03-03,17:15,29518
2017-03-03,17:30,29570
2017-03-03,17:45,29607
2017-03-03,18:00,29659
2017-03-03,18:15,29703
2017-03-03,18:30,29756
2017-03-03,18:45,29802
2017-03-03,19:00,29863
2017-03-03,19:15,29947
2017-03-03,19:30,30019
2017-03-03,19:45,30089
2017-03-03,20:00,30159
2017-03-03,20:15,30253
2017-03-03,20:30,30348
2017-03-03,20:45,30437
2017-03-03,21:00,30528
2017-03-03,21:15,30629
2017-03-03,21:30,30706
2017-03-03,21:45,30757
2017-03-03,22:00,30821
2017-03-03,22:15,30885
2017-03-03,22:30,30949
2017-03-03,22:45,30991
2017-03-03,23:00,31043
2017-03-03,23:15,31086
2017-03-03,23:30,31122
2017-03-03,23:45,31152
2017-03-04,00:00,31188
2017-03-04,00:15,31204
2017-03-04,00:30,31229
2017-03-04,00:45,31245
2017-03-04,01:00,31257
2017-03-04,01:15,31265
2017-03-04,01:30,31272
2017-03-04,01:45,31280
2017-03-04,02:00,31285
2017-03-04,02:15,31288
2017-03-04,02:30,31291
2017-03-04,02:45,31297
2017-03-04,03:00,31298
2017-03-04,03:15,31300
2017-03-04,03:30,31302
2017-03-04,03:45,31305
2017-03-04,04:00,31306
2017-03-04,04:15,31307
2017-03-04,04:30,31304
2017-03-04,04:45,31306
2017-03-04,05:00,31307
2017-03-04,05:15,31311
