Day,Time,Follower Count
2017-03-03,12:45,55213
2017-03-03,13:00,55277
2017-03-03,13:15,55347
2017-03-03,13:30,55447
2017-03-03,13:45,55497
2017-03-03,14:00,55598
2017-03-03,14:15,55694
2017-03-03,14:30,55798
2017-03-03,14:45,55906
2017-03-03,15:00,56001
2017-03-03,15:15,56095
2017-03-03,15:30,56185
2017-03-03,15:45,56288
2017-03-03,16:00,56391
2017-03-03,16:15,56500
2017-03-03,16:30,56604
2017-03-03,16:45,56688
2017-03-03,17:00,56767
2017-03-03,17:15,56851
2017-03-03,17:30,56961
2017-03-03,17:45,57046
2017-03-03,18:00,57136
2017-03-03,18:15,57228
2017-03-03,18:30,57323
2017-03-03,18:45,57424
2017-03-03,19:00,57524
2017-03-03,19:15,57652
2017-03-03,19:30,57767
2017-03-03,19:45,57861
2017-03-03,20:00,57982
2017-03-03,20:15,58136
2017-03-03,20:30,58271
2017-03-03,20:45,58430
2017-03-03,21:00,58555
2017-03-03,21:15,58663
2017-03-03,21:30,58764
2017-03-03,21:45,58845
2017-03-03,22:00,58932
2017-03-03,22:15,59037
2017-03-03,22:30,59142
2017-03-03,22:45,59226
2017-03-03,23:00,59312
2017-03-03,23:15,59389
2017-03-03,23:30,59466
2017-03-03,23:45,59518
2017-03-04,00:00,59565
2017-03-04,00:15,59596
2017-03-04,00:30,59630
2017-03-04,00:45,59652
2017-03-04,01:00,59681
2017-03-04,01:15,59693
2017-03-04,01:30,59701
2017-03-04,01:45,59710
2017-03-04,02:00,59716
2017-03-04,02:15,59721
2017-03-04,02:30,59726
2017-03-04,02:45,59733
2017-03-04,03:00,59735
2017-03-04,03:15,59741
2017-03-04,03:30,59743
2017-03-04,03:45,59747
2017-03-04,04:00,59748
2017-03-04,04:15,59748
2017-03-04,04:30,59747
2017-03-04,04:45,59750
2017-03-04,05:00,59750
2017-03-04,05:15,59752
2017-03-04,05:30,59753
2017-03-04,05:45,59754
2017-03-04,06:00,59757
2017-03-04,06:15,59758
2017-03-04,06:30,59759
2017-03-04,06:45,59764
2017-03-04,07:00,59772
2017-03-04,07:15,59787
2017-03-04,07:30,59800
2017-03-04,07:45,59827
2017-03-04,08:00,59862
2017-03-04,08:15,59887
2017-03-04,08:30,59933
2017-03-04,08:45,59988
2017-03-04,09:00,60033
2017-03-04,09:15,60082
2017-03-04,09:30,60133
2017-03-04,09:45,60185
2017-03-04,10:00,60238
2017-03-04,10:15,60300
2017-03-04,10:30,60348
2017-03-04,10:45,60402
2017-03-04,11:00,60456
2017-03-04,11:15,60502
2017-03-04,11:30,60561
2017-03-04,11:45,60614
2017-03-04,12:00,60665
2017-03-04,12:15,60716
2017-03-04,12:30,60768
2017-03-04,12:45,60818
2017-03-04,13:00,60878
2017-03-04,13:15,60938
2017-03-04,13:30,61012
2017-03-04,13:45,61134
2017-03-04,14:00,61214
2017-03-04,14:15,61296
2017-03-04,14:30,61365
2017-03-04,14:45,61435
2017-03-04,15:00,61485
2017-03-04,15:15,61556
2017-03-04,15:30,61604
2017-03-04,15:45,61641
2017-03-04,16:00,61687
2017-03-04,16:15,61743
2017-03-04,16:30,61799
2017-03-04,16:45,61852
2017-03-04,17:00,61883
2017-03-04,17:15,61958
2017-03-04,17:30,62042
