datetime,follows,posts,followed by,latest average likes,latest average comments
2018-02-13 21:45:14,58,6,5967,2146.1666666666665,82.5
2018-02-13 22:00:15,58,6,5973,2149.1666666666665,82.5
2018-02-13 22:15:16,58,6,5985,2152.3333333333335,82.5
2018-02-13 22:30:17,58,6,5992,2154.8333333333335,82.5
2018-02-13 22:45:15,58,6,6002,2158.0,82.5
2018-02-13 23:00:15,58,6,6005,2162.1666666666665,82.5
2018-02-13 23:15:16,58,6,6010,2163.0,82.5
2018-02-13 23:30:15,58,6,6015,2164.5,82.5
2018-02-13 23:45:14,58,6,6016,2165.1666666666665,82.5
2018-02-14 00:00:16,58,6,6021,2166.0,82.5
2018-02-14 00:15:21,58,6,6021,2166.0,82.5
2018-02-14 00:30:16,58,6,6021,2166.5,82.5
2018-02-14 00:45:16,58,6,6023,2167.1666666666665,82.5
2018-02-14 01:00:16,58,6,6023,2167.3333333333335,82.5
2018-02-14 01:15:18,58,6,6026,2167.5,82.5
2018-02-14 01:30:16,58,6,6026,2168.1666666666665,82.5
2018-02-14 01:45:23,58,6,6025,2168.1666666666665,82.5
2018-02-14 02:00:19,58,6,6026,2168.5,82.5
2018-02-14 02:15:21,59,6,6026,2169.6666666666665,82.5
2018-02-14 02:30:22,59,6,6026,2169.6666666666665,82.5
2018-02-14 02:45:19,59,6,6026,2169.6666666666665,82.5
2018-02-14 03:00:16,59,6,6027,2169.6666666666665,82.5
2018-02-14 03:15:18,59,6,6027,2169.6666666666665,82.5
2018-02-14 03:30:19,59,6,6027,2169.8333333333335,82.5
2018-02-14 03:45:17,59,6,6028,2169.8333333333335,82.5
2018-02-14 04:00:17,59,6,6029,2169.8333333333335,82.5
2018-02-14 04:15:18,59,6,6029,2170.0,82.5
2018-02-14 04:30:18,59,6,6029,2170.1666666666665,82.5
2018-02-14 04:45:18,59,6,6030,2170.1666666666665,82.5
2018-02-14 05:00:17,59,6,6030,2170.3333333333335,82.5
2018-02-14 05:15:18,59,6,6030,2170.3333333333335,82.5
2018-02-14 05:30:18,59,6,6032,2170.3333333333335,82.5
2018-02-14 05:45:18,59,6,6031,2170.3333333333335,82.5
2018-02-14 06:00:18,59,6,6031,2170.5,82.5
2018-02-14 06:15:18,59,6,6032,2170.6666666666665,82.5
2018-02-14 06:30:18,59,6,6033,2171.0,82.5
2018-02-14 06:45:18,59,6,6035,2172.1666666666665,82.5
2018-02-14 07:00:18,59,6,6036,2172.6666666666665,82.66666666666667
2018-02-14 07:15:18,59,6,6038,2174.0,82.66666666666667
2018-02-14 07:30:16,59,6,6041,2174.6666666666665,82.66666666666667
2018-02-14 07:45:15,59,6,6043,2175.1666666666665,82.66666666666667
2018-02-14 08:00:17,59,6,6045,2175.3333333333335,82.66666666666667
2018-02-14 08:15:16,59,6,6044,2175.6666666666665,82.66666666666667
2018-02-14 08:30:17,59,6,6046,2175.8333333333335,83.0
2018-02-14 08:45:14,59,6,6047,2177.5,83.0
2018-02-14 09:00:15,59,6,6048,2178.1666666666665,83.0
2018-02-14 09:15:16,59,6,6049,2180.0,83.16666666666667
2018-02-14 09:30:15,59,6,6054,2180.5,83.33333333333333
2018-02-14 09:45:15,59,6,6057,2180.8333333333335,83.33333333333333
2018-02-14 10:00:18,59,6,6058,2181.0,83.5
2018-02-14 10:15:16,59,6,6061,2182.5,83.5
2018-02-14 10:30:16,59,6,6064,2183.6666666666665,83.5
2018-02-14 10:45:17,59,6,6067,2184.1666666666665,83.5
2018-02-14 11:00:17,59,7,6067,1887.7142857142858,72.71428571428571
2018-02-14 11:15:16,59,7,6068,1912.142857142857,73.71428571428571
2018-02-14 11:30:15,59,7,6071,1930.4285714285713,73.85714285714286
2018-02-14 11:45:16,59,7,6074,1943.142857142857,74.42857142857143
2018-02-14 12:00:17,59,7,6079,1952.5714285714287,74.42857142857143
2018-02-14 12:15:14,59,7,6082,1962.5714285714287,74.57142857142857
2018-02-14 12:30:16,59,7,6085,1972.4285714285713,74.71428571428571
2018-02-14 12:45:17,59,7,6090,1983.142857142857,74.71428571428571
2018-02-14 13:00:17,59,7,6095,1992.4285714285713,74.85714285714286
2018-02-14 13:15:17,59,7,6106,2001.142857142857,75.14285714285714
2018-02-14 13:30:18,59,7,6109,2007.857142857143,75.28571428571429
2018-02-14 13:45:17,59,7,6110,2017.857142857143,75.57142857142857
2018-02-14 14:00:16,59,7,6116,2027.857142857143,75.71428571428571
2018-02-14 14:15:16,59,7,6121,2038.0,75.71428571428571
2018-02-14 14:30:17,59,7,6126,2046.5714285714287,75.85714285714286
2018-02-14 14:45:15,59,7,6129,2053.714285714286,76.0
2018-02-14 15:00:18,59,7,6129,2059.1428571428573,76.14285714285714
2018-02-14 15:15:15,59,7,6135,2065.4285714285716,76.14285714285714
2018-02-14 15:30:28,59,7,6138,2072.1428571428573,76.14285714285714
2018-02-14 15:45:23,59,7,6140,2080.1428571428573,76.57142857142857
2018-02-14 16:01:06,59,7,6149,2087.0,76.57142857142857
2018-02-14 16:15:35,59,7,6156,2093.4285714285716,76.57142857142857
2018-02-14 16:30:31,60,7,6162,2098.8571428571427,76.71428571428571
2018-02-14 16:45:26,60,7,6168,2105.1428571428573,76.85714285714286
2018-02-14 17:00:22,60,7,6172,2111.285714285714,77.0
2018-02-14 17:15:17,60,7,6178,2115.1428571428573,77.14285714285714
2018-02-14 17:30:21,60,7,6181,2119.285714285714,77.57142857142857
2018-02-14 17:45:18,60,7,6188,2122.0,77.57142857142857
2018-02-14 18:00:20,60,7,6194,2126.0,77.71428571428571
2018-02-14 18:15:18,60,7,6228,2137.285714285714,77.85714285714286
2018-02-14 18:30:17,60,7,6259,2147.4285714285716,78.14285714285714
2018-02-14 18:45:19,60,7,6281,2158.0,78.28571428571429
2018-02-14 19:00:17,60,7,6304,2165.4285714285716,78.42857142857143
2018-02-14 19:15:16,60,7,6317,2172.1428571428573,78.42857142857143
2018-02-14 19:30:19,60,7,6332,2177.8571428571427,78.42857142857143
2018-02-14 19:45:20,60,7,6345,2186.5714285714284,78.42857142857143
2018-02-14 20:00:17,60,7,6357,2193.0,78.57142857142857
2018-02-14 20:15:15,60,7,6371,2198.4285714285716,79.42857142857143
2018-02-14 20:30:19,60,7,6385,2204.4285714285716,79.57142857142857
2018-02-14 20:45:17,60,7,6398,2211.5714285714284,79.57142857142857
2018-02-14 21:00:19,60,7,6409,2215.1428571428573,79.57142857142857
2018-02-14 21:15:14,60,7,6420,2220.1428571428573,79.57142857142857
2018-02-14 21:30:14,60,7,6434,2226.4285714285716,79.57142857142857
2018-02-14 21:45:15,60,7,6440,2233.285714285714,79.71428571428571
2018-02-14 22:00:18,60,7,6456,2238.0,79.71428571428571
2018-02-14 22:15:18,60,7,6472,2242.714285714286,79.71428571428571
2018-02-14 22:30:17,60,7,6481,2245.4285714285716,79.71428571428571
2018-02-14 22:45:18,60,7,6494,2249.714285714286,79.71428571428571
2018-02-14 23:00:18,60,7,6502,2252.0,79.71428571428571
2018-02-14 23:15:15,60,7,6514,2254.5714285714284,79.85714285714286
2018-02-14 23:30:15,60,7,6517,2256.285714285714,79.85714285714286
2018-02-14 23:45:18,60,7,6523,2257.714285714286,79.85714285714286
2018-02-15 00:00:24,60,7,6524,2260.1428571428573,79.85714285714286
2018-02-15 00:15:23,60,7,6524,2261.0,79.85714285714286
2018-02-15 00:30:23,60,7,6526,2262.714285714286,79.85714285714286
2018-02-15 00:45:26,60,7,6528,2263.0,79.85714285714286
2018-02-15 01:00:31,60,7,6529,2263.1428571428573,79.85714285714286
2018-02-15 01:15:34,60,7,6531,2263.285714285714,79.85714285714286
2018-02-15 01:30:27,60,7,6533,2263.4285714285716,79.85714285714286
2018-02-15 01:45:30,60,7,6534,2263.4285714285716,79.85714285714286
2018-02-15 02:00:32,60,7,6533,2263.8571428571427,79.85714285714286
2018-02-15 02:15:32,60,7,6533,2263.8571428571427,79.85714285714286
2018-02-15 02:30:32,60,7,6534,2263.8571428571427,79.85714285714286
2018-02-15 02:45:31,60,7,6535,2263.8571428571427,79.85714285714286
2018-02-15 03:00:26,60,7,6536,2263.8571428571427,79.85714285714286
2018-02-15 03:15:27,60,7,6537,2263.8571428571427,79.85714285714286
2018-02-15 03:30:20,60,7,6538,2264.1428571428573,79.85714285714286
2018-02-15 03:45:19,60,7,6538,2264.1428571428573,79.85714285714286
2018-02-15 04:00:20,60,7,6538,2264.1428571428573,79.85714285714286
2018-02-15 04:15:22,60,7,6538,2264.1428571428573,79.85714285714286
2018-02-15 04:30:20,60,7,6538,2264.5714285714284,79.85714285714286
2018-02-15 04:45:20,60,7,6538,2264.5714285714284,79.85714285714286
2018-02-15 05:00:19,60,7,6538,2264.5714285714284,79.85714285714286
